Date,Returns
2016-12-21,-0.0020074212242289146
2016-12-22,-0.0017200931659595957
2016-12-23,0.0008633096078426707
2016-12-27,0.000605849183873768
2016-12-28,-0.006340801752592026
2016-12-29,-4.146296770118703e-05
2016-12-30,-0.004145518483113838
2017-01-03,0.008737524624713484
2017-01-04,0.004370375673278302
2017-01-05,-0.0009011208161599448
2017-01-06,0.0042834767119444735
2017-01-09,-0.002352234456206891
2017-01-10,-0.0009568920103600768
2017-01-11,0.005176549908079093
2017-01-12,-0.00357685408307915
2017-01-13,0.0006979782756723982
2017-01-17,-0.001431119567961641
2017-01-18,0.0005709387785046245
2017-01-19,-0.003938113969636889
2017-01-20,0.004738534677357312
2017-01-23,-0.0013634554764592073
2017-01-24,0.004294752118311084
2017-01-25,0.006914700836694722
2017-01-26,-0.0009468019338247772
2017-01-27,0.002725439082202008
2017-01-30,-0.004321316771379636
2017-01-31,-0.003492011974631904
2017-02-01,0.0001510366330634495
2017-02-02,0.0015084573690884642
2017-02-03,0.008929508759448205
2017-02-06,-0.0013671299879307482
2017-02-07,0.002147600850387431
2017-02-08,0.0013278009561937503
2017-02-09,0.005436592390795631
2017-02-10,0.0032146909818118225
2017-02-13,0.006458382341820018
2017-02-14,0.004688901919805011
2017-02-15,0.006219838293914423
2017-02-16,0.00198902978491935
2017-02-17,0.00215429480314918
2017-02-21,0.006006568099198778
2017-02-22,0.0006734830167197936
2017-02-23,0.0016343571136959569
2017-02-24,0.0022877893915436154
2017-02-27,4.689727175221785e-05
2017-02-28,-0.0014875535127315503
2017-03-01,0.013190669616498863
2017-03-02,-0.0055004588958296845
2017-03-03,-5.339712687357377e-05
2017-03-06,-0.0024277703224903384
2017-03-07,-0.0011929066722659643
2017-03-08,-0.002234545194290828
2017-03-09,0.00018740556801415535
2017-03-10,0.0031587093233766267
2017-03-13,-0.0014216740745421781
2017-03-14,-0.0013331825802530334
2017-03-15,0.005174894365890352
2017-03-16,-0.0011571917521160532
2017-03-17,-0.003044319911658993
2017-03-20,-4.861722506644613e-05
2017-03-21,-0.010321423585786978
2017-03-22,-0.0007960591426803736
2017-03-23,-0.0010015238358611314
2017-03-24,-0.001059859068737784
2017-03-27,-0.001985338203049297
2017-03-28,0.006258649257823911
2017-03-29,-0.0017378613646138311
2017-03-30,0.0022967254817417952
2017-03-31,-0.001851253088867665
2017-04-03,-0.0008248613718899656
2017-04-04,0.00181261586217094
2017-04-05,-0.0021653159666419875
2017-04-06,0.0008161270097785416
2017-04-07,0.00018569351082716628
2017-04-10,-0.0001848922527579237
2017-04-11,8.697022804506214e-05
2017-04-12,-0.002029171092302694
2017-04-13,-0.006372068218217498
2017-04-17,0.008551837107615722
2017-04-18,-0.0033684157764863197
2017-04-19,-0.003906434627182898
2017-04-20,0.008264876984905415
2017-04-21,-0.0016382969866848974
2017-04-24,0.01002052259604709
2017-04-25,0.009424887238712334
2017-04-26,-0.0002491253219059343
2017-04-27,0.00021508469167061107
2017-04-28,-0.0019617762630940784
2017-05-01,-0.0007700734487280598
2017-05-02,0.0019204830160802194
2017-05-03,0.00017094164952935465
2017-05-04,-0.0006132930070919051
2017-05-05,0.0019346207196810938
2017-05-08,0.00027219158707586315
2017-05-09,-0.001161645831258566
2017-05-10,-0.0006626409289146978
2017-05-11,-0.0018148162946138623
2017-05-12,-0.0008619472802491656
2017-05-15,0.004273503946897865
2017-05-16,0.0001284458000615611
2017-05-17,-0.016376539360547015
2017-05-18,0.0012085274636142369
2017-05-19,0.004577893220654111
2017-05-22,0.0039793058185708585
2017-05-23,0.0022986087987583704
2017-05-24,0.0027774277863904205
2017-05-25,0.005097933633421049
2017-05-26,-1.136107365433853e-05
2017-05-30,-0.0011180506502366505
2017-05-31,-0.0003729270864992368
2017-06-01,0.006081718046906765
2017-06-02,0.004548468763087873
2017-06-05,-6.840181766619289e-05
2017-06-06,-0.003871313602726623
2017-06-07,0.0023082823690789003
2017-06-08,-9.41203654392095e-05
2017-06-09,0.0009131805908770829
2017-06-12,-0.0008198265754145187
2017-06-13,0.0039003656423580875
2017-06-14,0.0020888545809395246
2017-06-15,-0.002279213799183468
2017-06-16,-0.002931755395325756
2017-06-19,0.007867057908965164
2017-06-20,-0.003762897602045914
2017-06-21,-0.00032289065187033857
2017-06-22,-0.0007895054157822505
2017-06-23,0.0004898438710843939
2017-06-26,0.0018278121711039024
2017-06-27,-0.00587061631881478
2017-06-28,0.007262922783583258
2017-06-29,-0.008383904838168595
2017-06-30,0.005138672229555247
2017-07-03,0.0033855845190694394
2017-07-05,0.0016870286919269547
2017-07-06,-0.008101020303214074
2017-07-07,0.00446811717026453
2017-07-10,-0.0006320402741174628
2017-07-11,-0.000469869651761664
2017-07-12,0.005895342188011734
2017-07-13,0.0019242237661245016
2017-07-14,0.004948389269622052
2017-07-17,-0.0005361059575036601
2017-07-18,-0.0011110906098387773
2017-07-19,0.003870749452135709
2017-07-20,0.0006966334350214193
2017-07-21,-0.0007851205493997397
2017-07-24,-0.0015283030222295424
2017-07-25,0.006923280253897745
2017-07-26,0.0007351505014845573
2017-07-27,0.004014526706742535
2017-07-28,0.0029124386994323816
2017-07-31,0.0030628687105628423
2017-08-01,0.004717607377612383
2017-08-02,0.0006782476791285887
2017-08-03,0.001059632287972154
2017-08-04,0.0018542737952578904
2017-08-07,0.0015592307853912954
2017-08-08,-0.0012118521839665315
2017-08-09,-0.0004423775341724301
2017-08-10,-0.01086669162880461
2017-08-11,0.0013227206125021977
2017-08-14,0.008255444335485942
2017-08-15,-1.0483310473497346e-05
2017-08-16,0.00290688719440125
2017-08-17,-0.013335414055295558
2017-08-18,-0.005099616577822688
2017-08-21,0.002032221294342559
2017-08-22,0.008439901911196564
2017-08-23,-0.003937584322780973
2017-08-24,2.7494878075701753e-05
2017-08-25,0.0025713216366404223
2017-08-28,-0.0003253162928522699
2017-08-29,0.001388295383104825
2017-08-30,0.0020352171466965145
2017-08-31,0.002932805760869341
2017-09-01,0.001855903803248148
2017-09-05,-0.006714090100677364
2017-09-06,0.0031888644573660908
2017-09-07,-0.0005974126873148125
2017-09-08,-0.0006780476427576418
2017-09-11,0.012952783143996885
2017-09-12,0.003338142138663335
2017-09-13,0.0005420099175490851
2017-09-14,-0.00031841015066608755
2017-09-15,0.0036551591486415624
2017-09-18,0.0016707300677402193
2017-09-19,0.0018796580640230115
2017-09-20,0.00039444547975863104
2017-09-21,-0.0030571729118979442
2017-09-22,0.0006964464251983017
2017-09-25,-0.0024110108368457983
2017-09-26,-0.0003894655628966477
2017-09-27,-0.0003105842335267232
2017-09-28,0.0013194516446482988
2017-09-29,0.0014531177890188638
2017-10-02,0.005312890637662699
2017-10-03,0.0041396108666783065
2017-10-04,0.0008917128404199123
2017-10-05,0.00431444085623426
2017-10-06,-0.0013214202853378248
2017-10-09,-0.001194011986235879
2017-10-10,0.002419763566106924
2017-10-11,0.0004131535670800146
2017-10-12,-0.0014497804313595593
2017-10-13,0.0015380230229710748
2017-10-16,0.003140158537597262
2017-10-17,0.0024110425043411448
2017-10-18,0.005615870193516292
2017-10-19,0.0008813631242096223
2017-10-20,0.006063568629741762
2017-10-23,-0.001556539625347596
2017-10-24,0.004629237941149004
2017-10-25,-0.0017475863843565888
2017-10-26,0.002558574907873953
2017-10-27,0.0009648559528689891
2017-10-30,-0.004711297945290578
2017-10-31,0.002224683495541066
2017-11-01,0.003465267707362735
2017-11-02,0.0014935845167892777
2017-11-03,0.0018770479758442303
2017-11-06,-0.0009905353218326095
2017-11-07,0.0019241485054854513
2017-11-08,0.0026150358278699427
2017-11-09,-0.003039835639741754
2017-11-10,0.00031753490374953177
2017-11-13,0.0006230305872530084
2017-11-14,-0.00013622646418886717
2017-11-15,-0.0056115404204199635
2017-11-16,0.011352228022765828
2017-11-17,-0.0031705068220210506
2017-11-20,0.0020998772563743024
2017-11-21,0.006468846871841506
2017-11-22,-0.002117066379671392
2017-11-24,0.0007140648586432186
2017-11-27,0.0014083479661302118
2017-11-28,0.011555171636437968
2017-11-29,0.002253451799634677
2017-11-30,0.012075438159466687
2017-12-01,-0.0002702189522831167
2017-12-04,0.0009559072362652597
2017-12-05,-0.004471728539003085
2017-12-06,-0.0013390387963854208
2017-12-07,0.0002729819807712532
2017-12-08,0.006128372140818274
2017-12-11,0.004326111553198615
2017-12-12,0.003523270504042265
2017-12-13,0.003688041321358616
2017-12-14,-0.004233143954125421
2017-12-15,0.007974216666159061
2017-12-18,0.005007889449254419
2017-12-19,-0.0012721267636284805
2017-12-20,-0.0006793278079793977
2017-12-21,0.0016768712056822355
2017-12-22,-0.0018739015602270846
2017-12-26,0.00024589611392841114
2017-12-27,0.0007689413444094396
2017-12-28,0.0019103008698238687
2017-12-29,-0.004725374561994407
2018-01-02,0.006284845226270663
2018-01-03,0.002208795124750431
2018-01-04,0.004038498681260705
2018-01-05,0.00744694995224279
2018-01-08,0.0007490334891879398
2018-01-09,0.0015282075037178183
2018-01-10,-0.00046201269674209136
2018-01-11,0.006933646897178469
2018-01-12,0.008392896464270506
2018-01-16,1.63832459658599e-05
2018-01-17,0.010842419615749862
2018-01-18,-0.0011020778442149722
2018-01-19,0.003597965921870373
2018-01-22,0.007316692461042376
2018-01-23,0.00033853976772154867
2018-01-24,0.0015270024004018915
2018-01-25,0.0028088293650484824
2018-01-26,0.012816642300632322
2018-01-29,-0.005652743168841981
2018-01-30,-0.014733129687519749
2018-01-31,-0.0012086825183018205
2018-02-01,0.000980953435968463
2018-02-02,-0.0227515039804301
2018-02-05,-0.04385167092262561
2018-02-06,0.019631392084319736
2018-02-07,-0.0008798187616174449
2018-02-08,-0.0403196287576564
2018-02-09,0.016054815761053113
2018-02-12,0.014467525290917266
2018-02-13,0.0016000934961683132
2018-02-14,0.011136560235989306
2018-02-15,0.01457080534239892
2018-02-16,0.0015619535632138424
2018-02-20,-0.009089091937923531
2018-02-21,-0.008442832173099659
2018-02-22,0.002871412049702691
2018-02-23,0.015765555298729982
2018-02-26,0.015109470479103512
2018-02-27,-0.01267387506537019
2018-02-28,-0.013335107346025624
2018-03-01,-0.011007184926454602
2018-03-02,0.0012344745970175092
2018-03-05,0.011062523616258655
2018-03-06,0.0010324692238239854
2018-03-07,-0.002228637286501103
2018-03-08,0.0045050559117612715
2018-03-09,0.0174516172604538
2018-03-12,-0.004860327914894784
2018-03-13,-0.005118671219305349
2018-03-14,-0.006604684632949501
2018-03-15,0.0021017267136229107
2018-03-16,0.002494909691602751
2018-03-19,-0.01343822068388814
2018-03-20,0.00332076590081897
2018-03-21,-0.002817406654909337
2018-03-22,-0.025150256471852935
2018-03-23,-0.018215472480674417
2018-03-26,0.029036971975567136
2018-03-27,-0.014827306142958402
2018-03-28,0.0002944412842337574
2018-03-29,0.00997208786164454
2018-04-02,-0.02204133921465889
2018-04-03,0.014854041775435253
2018-04-04,0.01314673995592126
2018-04-05,0.007365001098769473
2018-04-06,-0.022342498646122668
2018-04-09,0.004332133359741808
2018-04-10,0.016625831383114326
2018-04-11,-0.006767104357949504
2018-04-12,0.010162228650044883
2018-04-13,-0.003862038136403752
2018-04-16,0.008765570757514794
2018-04-17,0.010458884170977232
2018-04-18,-0.002086508207294456
2018-04-19,-0.0035418739241091144
2018-04-20,-0.00811601935062389
2018-04-23,0.0011811683133490427
2018-04-24,-0.01303256154808757
2018-04-25,0.0009702439871584385
2018-04-26,0.010552006759817262
2018-04-27,0.002587619918572726
2018-04-30,-0.006463217478934355
2018-05-01,-0.0018362089715040076
2018-05-02,-0.009105136569503828
2018-05-03,-0.0011926407067277965
2018-05-04,0.013684737194165764
2018-05-07,0.001740311064374196
2018-05-08,-1.9015578849439186e-05
2018-05-09,0.0058643197092545065
2018-05-10,0.008576042467684737
2018-05-11,0.0051522325536214626
2018-05-14,0.001261690730584414
2018-05-15,-0.00703533524893362
2018-05-16,0.004770184463615485
2018-05-17,-0.0027234819687338542
2018-05-18,-0.0018643328062422503
2018-05-21,0.00853552633780491
2018-05-22,-0.0037588212897467863
2018-05-23,0.002941096784879646
2018-05-24,-0.002801226899515644
2018-05-25,-0.0016956408815042778
2018-05-29,-0.013465875067588628
2018-05-30,0.012902614782518298
2018-05-31,-0.009675616293497466
2018-06-01,0.00994408494385184
2018-06-04,0.0077904888346035294
2018-06-05,-0.001565250877565584
2018-06-06,0.01138789151577561
2018-06-07,0.0029708176572765437
2018-06-08,0.002764395908274467
2018-06-11,0.00023204208035526016
2018-06-12,0.0006555151960763208
2018-06-13,-0.003159972683369182
2018-06-14,0.0012212183721115974
2018-06-15,-0.0010598830536666006
2018-06-18,-0.006010050339301254
2018-06-19,-0.005998112030056448
2018-06-20,-2.460680449601943e-05
2018-06-21,-0.006979549021665065
2018-06-22,0.002818018205552439
2018-06-25,-0.010682131648282047
2018-06-26,6.276064663434484e-05
2018-06-27,-0.007589540381047484
2018-06-28,0.0032502824975848203
2018-06-29,0.004994069542709952
2018-07-02,0.00258190744301131
2018-07-03,-0.00524499714191028
2018-07-05,0.009531867214889255
2018-07-06,0.0055198881726546845
2018-07-09,0.01069985241861796
2018-07-10,0.005570088966862302
2018-07-11,-0.00645605267265645
2018-07-12,0.009264929535054449
2018-07-13,0.001608173238659724
2018-07-16,0.0012292784843070679
2018-07-17,0.002459423606853847
2018-07-18,0.0019015467245484833
2018-07-19,-0.0045829516994288855
2018-07-20,0.0010443491455156704
2018-07-23,0.0006049371731088556
2018-07-24,0.0051885997277752345
2018-07-25,0.009443048980639076
2018-07-26,0.00362169517021148
2018-07-27,-0.004724195052791525
2018-07-30,-0.005247897664198496
2018-07-31,0.003421154481773576
2018-08-01,-0.002910453649975231
2018-08-02,0.002797640118477913
2018-08-03,0.005880876714774783
2018-08-06,0.002402546075318255
2018-08-07,0.0050948588900361445
2018-08-08,-0.0019636945181872806
2018-08-09,-0.0020971331150121436
2018-08-10,-0.005742589825976801
2018-08-13,-0.004063754187564477
2018-08-14,0.005142133539922413
2018-08-15,-0.003843025837307626
2018-08-16,0.015091770830698549
2018-08-17,0.004124514088779591
2018-08-20,0.0025399930597777925
2018-08-21,0.0017386736093008006
2018-08-22,-0.0026782755549172367
2018-08-23,-0.0011750233775427164
2018-08-24,0.0050502356614601255
2018-08-27,0.008148179228789037
2018-08-28,0.0013366930689797506
2018-08-29,0.0030461166177833013
2018-08-30,-0.00534130815751877
2018-08-31,0.0003324868255419928
2018-09-04,-0.0028842996153875663
2018-09-05,0.00030036380824509016
2018-09-06,0.0007950899802560142
2018-09-07,-0.0026313924322028674
2018-09-10,0.001924845751989793
2018-09-11,0.0020312288208726376
2018-09-12,0.0023152330595682933
2018-09-13,0.006848019845429836
2018-09-14,-0.0012729686167670291
2018-09-17,-0.0022818553983601103
2018-09-18,0.0061191764607337815
2018-09-19,0.002825361289618423
2018-09-20,0.010930690077461173
2018-09-21,0.002963661495427368
2018-09-24,-0.005318982472017565
2018-09-25,-0.0026228659890121147
2018-09-26,-0.0028367755556208815
2018-09-27,0.002921776610750108
2018-09-28,0.0006390569098348976
2018-10-01,0.004777475451342087
2018-10-02,0.004131493881355849
2018-10-03,0.0005450296516029186
2018-10-04,-0.007441539622865462
2018-10-05,-0.005833093374834316
2018-10-08,0.0007820114655912075
2018-10-09,-0.0005065051582890676
2018-10-10,-0.031203132655421045
2018-10-11,-0.02069539605254057
2018-10-12,0.014734605599223793
2018-10-15,-0.004680979484008994
2018-10-16,0.0220505876204736
2018-10-17,-0.00123333227263713
2018-10-18,-0.011897855677543763
2018-10-19,0.0035387913174840095
2018-10-22,-0.0025247675621566435
2018-10-23,-0.005230789634490013
2018-10-24,-0.025126651229550066
2018-10-25,0.016193856587572896
2018-10-26,-0.010842792106045227
2018-10-29,-0.005117191561283984
2018-10-30,0.017461588052289787
2018-10-31,0.009151567546377335
2018-11-01,0.006888086893726728
2018-11-02,-0.004076702771280265
2018-11-05,0.01008183621595765
2018-11-06,0.005446877662371465
2018-11-07,0.02167912818796076
2018-11-08,0.0019106914795218575
2018-11-09,-0.008075754197385323
2018-11-12,-0.02015586373318943
2018-11-13,-0.0009868758161821183
2018-11-14,-0.007557043997281644
2018-11-15,0.011437734088081752
2018-11-16,0.005211117004542821
2018-11-19,-0.014233016239288831
2018-11-20,-0.02071647002254825
2018-11-21,0.0008288378177026606
2018-11-23,-0.007018152674731186
2018-11-26,0.015331759318420991
2018-11-27,0.0068601113797561045
2018-11-28,0.02551725264779014
2018-11-29,-0.002597293368148068
2018-11-30,0.011459799166111803
2018-12-03,0.007209199486592752
2018-12-04,-0.029429415803867154
2018-12-06,0.0006293792967021903
2018-12-07,-0.02304620838414467
2018-12-10,0.0029430038093337055
2018-12-11,-5.409823421590999e-05
2018-12-12,0.005791410676318322
2018-12-13,0.0031501877108256007
2018-12-14,-0.019341542311624927
2018-12-17,-0.022362403498824845
2018-12-18,0.0019840997828803656
2018-12-19,-0.014265859875986152
2018-12-20,-0.018052943503097746
2018-12-21,-0.015940844968153144
2018-12-24,-0.02856470708176887
2018-12-26,0.049620715892059616
2018-12-27,0.012694226778457968
2018-12-28,-0.002855145256327046
2018-12-31,0.01138217973248546
2019-01-02,-0.001474287939962404
2019-01-03,-0.02452796868766544
2019-01-04,0.03326456904343025
2019-01-07,0.005288184229856371
2019-01-08,0.009798480299915006
2019-01-09,0.0022083463058731496
2019-01-10,0.004772688764545484
2019-01-11,-0.0003974499211996032
2019-01-14,-0.005026078282849182
2019-01-15,0.008197851406085453
2019-01-16,0.0028566775557633236
2019-01-17,0.006233144729508005
2019-01-18,0.013194262975444798
2019-01-22,-0.010831380093641993
2019-01-23,0.006678807805055537
2019-01-24,-0.0009722325249559788
2019-01-25,0.00401281521628952
2019-01-28,-0.009797649146024212
2019-01-29,-0.0005475395375604438
2019-01-30,0.012661544818905754
2019-01-31,0.003912129895081866
2019-02-01,0.00393822220574747
2019-02-04,0.0067920017939126056
2019-02-05,0.004973003227295337
2019-02-06,-0.0005534920426534518
2019-02-07,-0.008256331678643317
2019-02-08,-0.0005952154456105634
2019-02-11,-0.00014671244483154997
2019-02-12,0.013999982096439765
2019-02-13,0.004308442438410396
2019-02-14,-0.004836402590458745
2019-02-15,0.014640415850832048
2019-02-19,0.0005120111397509022
2019-02-20,0.000666831838986009
2019-02-21,-0.001736567282323053
2019-02-22,0.006773940158915288
2019-02-25,0.002739852677846236
2019-02-26,1.0862534227329304e-05
2019-02-27,-0.001339533370860706
2019-02-28,-0.0013230393470765253
2019-03-01,0.0031536608018390396
2019-03-04,-0.007296209916479906
2019-03-05,-0.001237322586303196
2019-03-06,-0.005514738789445602
2019-03-07,-0.007884412023135596
2019-03-08,-0.001124066240938246
2019-03-11,0.013151845499878648
2019-03-12,0.0007009454933114938
2019-03-13,0.006622685472372478
2019-03-14,0.0015907563140884029
2019-03-15,0.0060227817374116374
2019-03-18,0.0029484602027328452
2019-03-19,-0.0007495880932490947
2019-03-20,-0.005692338209287423
2019-03-21,0.009477993174486698
2019-03-22,-0.017071428371417882
2019-03-25,-0.0006027891765725651
2019-03-26,0.006640055556503629
2019-03-27,-0.0030453684604145946
2019-03-28,0.0030493240349818342
2019-03-29,0.007698279024548929
2019-04-01,0.01111523450998016
2019-04-02,-0.0060972276343114465
2019-04-03,0.002335057302954246
2019-04-04,0.0021625117840075874
2019-04-05,0.002777038090586282
2019-04-08,-0.00032723608038029515
2019-04-09,-0.006022568354112848
2019-04-10,0.002901411639890496
2019-04-11,-0.0007854994782853883
2019-04-12,0.009373676055146723
2019-04-15,0.0001491191804858027
2019-04-16,0.0020658117721221495
2019-04-17,-0.0013798707953924306
2019-04-18,0.003849153685525941
2019-04-22,-0.001675022018611338
2019-04-23,0.005677593035834464
2019-04-24,-0.0018829260715070315
2019-04-25,-0.0034769600101548573
2019-04-26,0.002947778380773218
2019-04-29,0.0002313760782140228
2019-04-30,0.0024966327963735382
2019-05-01,-0.007851247705783753
2019-05-02,-0.0028633979057965833
2019-05-03,0.008106061146545808
2019-05-06,-0.0030015039945069195
2019-05-07,-0.01635768087315619
2019-05-08,-0.001429382909170913
2019-05-09,-0.004369659973508255
2019-05-10,0.005818803598533059
2019-05-13,-0.022457253145917063
2019-05-14,0.008623108231447395
2019-05-15,0.004381677154144713
2019-05-16,0.010144116813298253
2019-05-17,-0.004023774697411016
2019-05-20,-0.0034211222348458042
2019-05-21,0.006214320027528424
2019-05-22,-0.0009921899583770861
2019-05-23,-0.009349827788940243
2019-05-24,0.002852041265107451
2019-05-28,-0.009076117823712487
2019-05-29,-0.008484775599581376
2019-05-30,0.0023059605613703934
2019-05-31,-0.014483903319611654
2019-06-03,0.0022075469275827336
2019-06-04,0.02037033990568615
2019-06-05,0.009817798192421975
2019-06-06,0.006833162529411192
2019-06-07,0.010692437876174833
2019-06-10,0.001757454489952329
2019-06-11,0.001678706293772858
2019-06-12,-0.001369999599009167
2019-06-13,0.004188122822172215
2019-06-14,-0.0009569288900873722
2019-06-17,0.00029100792455330786
2019-06-18,0.011181078990497514
2019-06-19,0.0031991471534079316
2019-06-20,0.008571469726696094
2019-06-21,-0.0006670640391861454
2019-06-24,-0.0010788638543591492
2019-06-25,-0.006764205011025209
2019-06-26,-0.0015887459040649
2019-06-27,0.001496484728995126
2019-06-28,0.0027197733641517756
2019-07-01,0.006576756414166918
2019-07-02,0.003939203424265443
2019-07-03,0.007949198889639431
2019-07-05,-0.0025317608786848697
2019-07-08,-0.004035558809123939
2019-07-09,-0.0008533295175932883
2019-07-10,0.003632620998355178
2019-07-11,0.004864995436373508
2019-07-12,0.006402690893923425
2019-07-15,0.002051136785978921
2019-07-16,-0.002116265460420192
2019-07-17,-0.00563907780319574
2019-07-18,0.0038594075591232655
2019-07-19,-0.005485223763287459
2019-07-22,0.0005732914290635825
2019-07-23,0.00673494621438046
2019-07-24,2.1151127965068417e-05
2019-07-25,-0.0031885667399055634
2019-07-26,0.002954757318575166
2019-07-29,0.0024432331707489687
2019-07-30,-0.0013972227232945855
2019-07-31,-0.010790231907113482
2019-08-01,-0.009761208946386627
2019-08-02,-0.005608218633027358
2019-08-05,-0.027982036794015175
2019-08-06,0.011581300656872049
2019-08-07,-0.0009786637403403368
2019-08-08,0.014642202617289013
2019-08-09,-0.0022100389373396322
2019-08-12,-0.011011632215169261
2019-08-13,0.01569237481616556
2019-08-14,-0.028645798992084043
2019-08-15,0.0018652173363214355
2019-08-16,0.013477026114140693
2019-08-19,0.009708858101413744
2019-08-20,-0.007667600797236851
2019-08-21,0.00874558158429302
2019-08-22,0.0004535243356926717
2019-08-23,-0.023954220598331397
2019-08-26,0.012216362675392955
2019-08-27,-0.0023594280374001106
2019-08-28,0.007845520714590147
2019-08-29,0.012612756822029985
2019-08-30,0.0019343989884634395
2019-09-03,-0.009300813078907276
2019-09-04,0.010774748299101477
2019-09-05,0.013450868121686579
2019-09-06,0.0019288981890567922
2019-09-09,0.0006799016350496109
2019-09-10,0.00036796270965451115
2019-09-11,0.00787458665569192
2019-09-12,0.0012364938205296438
2019-09-13,0.0001963201964209723
2019-09-16,-0.006355675597624134
2019-09-17,0.001689396711513358
2019-09-18,0.0009803501058753483
2019-09-19,-0.0010477178206460547
2019-09-20,-0.0029374331462698154
2019-09-23,0.000805496011682614
2019-09-24,-0.006239902790454572
2019-09-25,0.005887269690612268
2019-09-26,-0.002749718022792458
2019-09-27,-0.002783058894614503
2019-09-30,0.004702739320743166
2019-10-01,-0.012322240800190324
2019-10-02,-0.01921887138869673
2019-10-03,0.005676683268245294
2019-10-04,0.014188077313905383
2019-10-07,-0.003206011632207626
2019-10-08,-0.01323498492988786
2019-10-09,0.007175860462654424
2019-10-10,0.005578140691178151
2019-10-11,0.011862259719163305
2019-10-14,-0.0009941622667611666
2019-10-15,0.009709249739195467
2019-10-16,-0.0022537034403736205
2019-10-17,0.0017567157687973576
2019-10-18,-0.006209929612576117
2019-10-21,0.004293057734196093
2019-10-22,-0.0028376372782611056
2019-10-23,0.0013047539268044525
2019-10-24,-0.0015254862478335475
2019-10-25,0.007817785680132631
2019-10-28,0.005225305246929622
2019-10-29,-0.0005143949253902594
2019-10-30,0.005967486065658982
2019-10-31,-0.004591479970929629
2019-11-01,0.009647532143326231
2019-11-04,0.0031865827486893643
2019-11-05,0.0006272870411276274
2019-11-06,0.0013364516632752021
2019-11-07,0.005229760006974971
2019-11-08,0.0027680222740487787
2019-11-11,-0.0003885708163895205
2019-11-12,0.0012205456173164642
2019-11-13,0.004120554259356687
2019-11-14,-0.002742148663866193
2019-11-15,0.006438803933256588
2019-11-18,0.0009370314839444477
2019-11-19,-0.0008302960235263251
2019-11-20,-0.0034957077051077836
2019-11-21,-0.0019348798861366437
2019-11-22,0.003197296957399373
2019-11-25,0.00611258991930046
2019-11-26,0.0028461728774643934
2019-11-27,0.0017149284272743376
2019-11-29,-0.0022888166530572233
2019-12-02,-0.008034445181998492
2019-12-03,-0.00823618454881107
2019-12-04,0.004420158985582698
2019-12-05,0.0015664893095401681
2019-12-06,0.009789629025964475
2019-12-09,-0.0028833044940237643
2019-12-10,-0.0005049346493334826
2019-12-11,0.0008365259711958017
2019-12-12,0.008899984575832352
2019-12-13,0.0012421028249555352
2019-12-16,0.00464022596970623
2019-12-17,0.0011542812147155098
2019-12-18,-0.0020822202771876297
2019-12-19,0.005765837902664877
2019-12-20,0.004907085119572251
2019-12-23,0.0011718538427085735
2019-12-24,-0.0011368822650136435
2019-12-26,0.0036030080323682765
2019-12-27,0.0014557309404123761
2019-12-30,-0.006360849088258111
2019-12-31,0.0028722421465127586
2020-01-02,0.010635247067119262
2020-01-03,-0.008206262482940973
2020-01-06,0.0028280984274831975
2020-01-07,-0.005306074347254247
2020-01-08,0.003305859022547948
2020-01-09,0.006299629519840759
2020-01-10,-0.0037104774276747916
2020-01-13,0.004532723302296229
2020-01-14,0.00129084815510084
2020-01-15,0.002527524413295229
2020-01-16,0.00819870849822973
2020-01-17,0.002374551471259503
2020-01-21,-0.0037030236314563258
2020-01-22,0.0008266306896244426
2020-01-23,-0.002069124133753279
2020-01-24,-0.0059899044390679486
2020-01-27,-0.013919767885222567
2020-01-28,0.007211907232303728
2020-01-29,-0.002476134045867229
2020-01-30,0.005347902337121661
2020-01-31,-0.01956754473344291
2020-02-03,0.005813554865423795
2020-02-04,0.014569716944101356
2020-02-05,0.014143862218614736
2020-02-06,0.002164659996316489
2020-02-07,-0.008101042372486088
2020-02-10,0.006493610941347372
2020-02-11,0.00028539447369834136
2020-02-12,0.006905492824826356
2020-02-13,-0.003701176422361824
2020-02-14,-3.482328830550763e-05
2020-02-18,-0.005330275229146026
2020-02-19,0.004056881984092123
2020-02-20,-0.0031633167921911315
2020-02-21,-0.007026311665459632
2020-02-24,-0.03181486473802296
2020-02-25,-0.029239498489772992
2020-02-26,-0.005281683650304451
2020-02-27,-0.04214013059492504
2020-02-28,-0.012403697310529026
2020-03-02,0.047900275484794946
2020-03-03,-0.029516848256762675
2020-03-04,0.04519169733650001
2020-03-05,-0.030467445027226286
2020-03-06,-0.009490440560146272
2020-03-09,-0.07190007742910037
2020-03-10,0.048868846797963585
2020-03-11,-0.053357629129410555
2020-03-12,-0.09931949115535596
2020-03-13,0.09777035133226483
2020-03-16,-0.11675598262268591
2020-03-17,0.05500039401718837
2020-03-18,-0.05411820617110002
2020-03-19,0.0051826058085204015
2020-03-20,-0.04112285539934268
2020-03-23,-0.027694869499388926
2020-03-24,0.1086113372118461
2020-03-25,0.01590776462383811
2020-03-26,0.06370965797274752
2020-03-27,-0.03784061993388444
2020-03-30,0.035205427985729454
2020-03-31,-0.018200685409417692
2020-04-01,-0.04330381272818013
2020-04-02,0.026733975119152913
2020-04-03,-0.015557261376676684
2020-04-06,0.05250171900151965
2020-04-07,-0.008165259981761739
2020-04-08,0.02426897914334403
2020-04-09,0.007366024704194938
